#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
10750,21.499999999998963,-223628.61461084825,-187312.35470034764,301.06438556518117
10760,21.51999999999895,-223715.0701772545,-187271.65226874896,302.11853444046176
10770,21.53999999999894,-223543.42320459825,-187288.58363359733,300.5552065688239
10780,21.55999999999893,-223457.78453272325,-187228.1275730247,300.34644092452675
10790,21.57999999999892,-223777.397325692,-187254.33972702647,302.77875315361416
10800,21.599999999998907,-223345.64586084825,-187131.05080391653,300.22157667603005
10810,21.619999999998896,-223159.68492334825,-186963.00850454974,300.0730298875382
10820,21.639999999998885,-223507.60289209825,-187094.1703277898,301.8699537978267
10830,21.659999999998874,-223470.553575692,-187037.78604226053,302.0302420712692
10840,21.679999999998863,-223443.803575692,-187100.1831126737,301.2912064975339
10850,21.69999999999885,-223791.473497567,-187124.65247378196,303.97056220435394
10860,21.71999999999884,-223299.4998647545,-186960.12730437564,301.25599108159525
10870,21.73999999999883,-223811.33922022325,-186933.5021629904,305.7199001761311
10880,21.75999999999882,-223591.3104116295,-186859.68939989968,304.5077587274349
10890,21.779999999998807,-223355.95445459825,-186911.4589423861,302.12746785206906
10900,21.799999999998796,-222995.88316553575,-186929.85026272506,298.9899858195125
10910,21.819999999998785,-223078.0975210045,-186998.10173406126,299.10573912512393
10920,21.839999999998774,-223606.51402491075,-187046.13826485432,303.08812337393044
10930,21.859999999998763,-223838.2619556638,-187119.68759117718,304.39960109100315
10940,21.879999999998752,-223744.39135019504,-187191.54818982363,303.02567758514414
10950,21.89999999999874,-223422.6535572263,-187061.73483926686,301.43461026510346
10960,21.91999999999873,-223681.34935800754,-187144.9256773108,302.889558927228
10970,21.93999999999872,-223426.10228769504,-187179.5977702362,300.4861083803132
10980,21.959999999998708,-223159.49402802263,-187107.35385311453,298.8748141140526
10990,21.979999999998697,-223236.77967255388,-187087.8530953681,299.67718029395667
11000,21.999999999998685,-223168.90906708513,-187166.25190699287,298.46459639096776
11010,22.019999999998674,-223389.72889130388,-187029.67684062253,301.42742553153755
11020,22.039999999998663,-223089.29480927263,-187141.4753824561,298.00998766982934
11030,22.059999999998652,-223531.73816864763,-187287.65583452408,300.46602830765806
11040,22.07999999999864,-223445.87537567888,-187323.26811814948,299.4589912563088
11050,22.09999999999863,-223623.44275849138,-187426.75089234777,300.0731579471311
11060,22.11999999999862,-223891.31922333513,-187476.42813286243,301.8820450837837
11070,22.139999999998608,-223740.18055146013,-187506.76685537735,300.3775845371685
11080,22.159999999998597,-224077.21424286638,-187423.83967944595,303.8590900886218
11090,22.179999999998586,-223924.37781708513,-187464.0525875542,302.25869733797947
11100,22.199999999998575,-223531.7865680299,-187490.73899959528,298.78285561500877
11110,22.219999999998564,-223791.5824664674,-187472.58247183298,301.08710105813594
11120,22.239999999998552,-223552.4027789674,-187512.85341343493,298.77043540606377
11130,22.25999999999854,-223968.29096256115,-187526.24599806417,302.10715263668095
11140,22.27999999999853,-223714.59760318615,-187499.4690070051,300.2259997544712
11150,22.29999999999852,-223745.66400943615,-187515.66985045793,300.3492363306121
11160,22.319999999998508,-224140.62982974865,-187607.89790169126,302.85895403446733
11170,22.339999999998497,-223956.5268024049,-187501.96391234628,302.21092713265205
11180,22.359999999998486,-223962.6478961549,-187490.7879838202,302.3543206813405
11190,22.379999999998475,-224117.9057086549,-187399.72638374974,304.3963261846896
11200,22.399999999998464,-223790.0219195924,-187357.92784850567,302.0246590203845
11210,22.419999999998453,-223851.2943805299,-187351.15001151385,302.58880084512384
11220,22.43999999999844,-223872.2728961549,-187241.02617858571,303.67564866785045
11230,22.45999999999843,-223918.85932193615,-187235.38777754648,304.1085962080627
11240,22.47999999999842,-223493.28119693615,-187223.42666772287,300.6796816436149
11250,22.49999999999841,-223555.90033756115,-187247.24881355686,301.00131149832237
11260,22.519999999998397,-223392.2338336549,-187131.46852748387,300.60433133614316
11270,22.539999999998386,-223852.32904849865,-187139.70926295896,304.3502372067162
11280,22.559999999998375,-223483.50678287365,-187227.9393369794,300.5612407036182
11290,22.579999999998364,-223884.85346256115,-187262.70216019626,303.60024702691356
11300,22.599999999998353,-223449.64388103748,-187317.13488110737,299.54107740722975
11310,22.619999999998342,-223552.75765056873,-187387.35732989933,299.81374880272057
11320,22.63999999999833,-223659.08528728748,-187279.24292979378,301.59148858690975
11330,22.65999999999832,-223487.16585369373,-187313.51262096933,299.88216603244314
11340,22.67999999999831,-223276.48323650623,-187362.04623129137,297.7332450131528
11350,22.699999999998298,-223819.28352947498,-187429.50486827653,301.67386125350674
11360,22.719999999998286,-223903.17757244373,-187311.8908004096,303.3443778685066
11370,22.739999999998275,-223503.06575603748,-187370.79929864244,299.53906671231033
11380,22.759999999998264,-223715.76839275623,-187331.03544732055,301.6320319098575
11390,22.779999999998253,-223175.81917400623,-187181.8776031005,298.39234353481606
11400,22.799999999998242,-223140.69876744202,-187127.00083462556,298.55612518453205
11410,22.81999999999823,-223143.33866002015,-187185.38938258332,298.09396485416437
11420,22.83999999999822,-223042.59256627015,-187202.95013548306,297.11319265508513
11430,22.85999999999821,-223548.79886509827,-187252.6929333575,300.89730764341897
11440,22.879999999998198,-223672.62772252015,-187054.21250353626,303.5692746291421
11450,22.899999999998187,-224108.0754764264,-187069.91657633986,307.0489796912126
11460,22.919999999998176,-223393.20584752015,-187033.21607606846,301.4269092322805
11470,22.939999999998165,-223562.82303502015,-187093.24190951523,302.3354293759463
11480,22.959999999998153,-223615.6028201764,-187057.93694871396,303.06565820415494
11490,22.979999999998142,-223351.3196170514,-187067.0225240267,300.799411527986
11500,22.99999999999813,-223561.0129764264,-187233.2764304306,301.15952769221275
11510,23.01999999999812,-223677.6614139264,-187308.9936872354,301.49885010032466
11520,23.03999999999811,-223224.2483279889,-187272.70026929933,298.04089829406814
11530,23.059999999998098,-223442.49005212332,-187275.64402888995,299.8257337801165
11540,23.079999999998087,-223532.37677087332,-187299.28872426006,300.3748848798335
11550,23.099999999998076,-223604.63360681082,-187312.70868820953,300.862646746207
11560,23.119999999998065,-223459.80792321707,-187328.33221209142,299.5325113693229
11570,23.139999999998054,-223548.53350915457,-187376.5784387188,299.86808814591853
11580,23.159999999998043,-223358.58526696707,-187433.40003108256,297.82234861221406
11590,23.17999999999803,-223833.26544274832,-187403.4518770554,302.005753467972
11600,23.19999999999802,-223679.75421227957,-187404.1849789156,300.7270569487276
11610,23.21999999999801,-223995.73614587332,-187429.13570673089,303.13972640764
11620,23.239999999998,-223640.94122399832,-187402.75668114063,300.4171351972986
11630,23.259999999997987,-223434.51641931082,-187391.44972693524,298.79959429652945
11640,23.279999999997976,-223931.19928063895,-187468.20288136764,302.2808415256962
11650,23.299999999997965,-224010.1711867362,-187483.27906716184,302.81054160551423
11660,23.319999999997954,-223620.48344259558,-187460.65658332047,299.767544410135
11670,23.339999999997943,-224144.71073751745,-187599.957658861,302.95861023055727
11680,23.35999999999793,-223747.10233907995,-187548.12004844693,300.0921457295539
11690,23.37999999999792,-223706.3411086112,-187531.08120255894,299.89548546895577
11700,23.39999999999791,-223617.59550314245,-187482.10748052364,299.56577371785113
11710,23.4199999999979,-223697.0696242362,-187456.51049952547,300.4368206502699
11720,23.439999999997887,-223827.6057570487,-187325.61620119453,302.604097575653
11730,23.459999999997876,-223658.5100539237,-187417.99501006107,300.4364552168942
11740,23.479999999997865,-223171.30644064245,-187425.59793011425,296.33447375462106
11750,23.499999999997854,-224090.6965773612,-187373.50179672008,304.38816424250047
11760,23.519999999997843,-223937.96635275183,-187283.1927526663,303.8706882023868
11770,23.539999999997832,-223687.3401320487,-187341.00501656428,301.31371116014924
11780,23.55999999999782,-223711.55717306433,-187270.37379284145,302.10001004158084
11790,23.57999999999781,-223626.0539992362,-187246.17213751364,301.59181607978536
11800,23.5999999999978,-223391.75370626745,-187298.39648007776,299.21650640972075
11810,23.619999999997788,-223439.99101095495,-187143.01745981176,300.90450027016345
11820,23.639999999997777,-223568.76640157995,-187118.73798992217,302.1733359832063
11830,23.659999999997765,-223534.51054220495,-187177.81051097892,301.39963705111023
11840,23.679999999997754,-223556.55644064245,-187207.12604541844,301.33937125001665
11850,23.699999999997743,-223448.32968611573,-187305.92990366695,299.62307269994653
11860,23.719999999997732,-223626.78134627198,-187406.84611858032,300.2658470726132
11870,23.73999999999772,-223550.84482283448,-187368.6517142976,299.952962212188
11880,23.75999999999771,-223379.1474705774,-187332.736004811,298.827322706565
11890,23.7799999999977,-223546.55738268676,-187330.29687288936,300.23538339910476
11900,23.799999999997688,-223020.471933468,-187317.97933732189,295.9762107412452
11910,23.819999999997677,-223411.62964831176,-187439.35328542138,298.2127374147101
11920,23.839999999997666,-223496.0908299524,-187438.23466504528,298.9222000789396
11930,23.859999999997655,-223596.0937596399,-187500.33656062,299.2364023557042
11940,23.879999999997644,-223151.3798924524,-187509.27821418762,295.4755657235458
11950,23.899999999997632,-223510.30640612426,-187454.3488150693,298.9064607662556
11960,23.91999999999762,-223741.1799412805,-187395.32869515358,301.30969984865493
11970,23.93999999999761,-223444.24292956176,-187449.01780737727,298.4029842664893
11980,23.9599999999976,-223566.79263893107,-187497.9423943312,299.01334178394205
11990,23.979999999997588,-223522.73648658732,-187446.64288374095,299.0733897405678
12000,23.999999999997577,-223797.44009986857,-187487.5160279082,301.0118610116656
12010,24.019999999997566,-223656.51968971232,-187479.26154430152,299.9120510157983
12020,24.039999999997555,-223921.49185768107,-187543.1493646548,301.5790546034702
12030,24.059999999997544,-223592.97401207,-187575.75565541454,298.5853097493145
12040,24.079999999997533,-223897.23231285124,-187498.3817094144,301.7490683018818
12050,24.09999999999752,-223812.362683945,-187500.84699666302,301.025055616232
12060,24.11999999999751,-223516.7953011325,-187558.59403849827,298.0960538294281
12070,24.1399999999975,-223490.04285972624,-187490.42362323182,298.43941178760736
12080,24.15999999999749,-223599.92957847624,-187446.63146411965,299.71342064898084
12090,24.179999999997477,-223458.0902230075,-187393.23065130413,298.9802588209239
12100,24.199999999997466,-223518.6654391829,-187425.52234607143,299.2147312312253
12110,24.219999999997455,-223631.70303683914,-187345.39014569693,300.81612263819295
12120,24.239999999997444,-223249.07608371414,-187316.8587001951,297.8806456177982
12130,24.259999999997433,-223381.51065402664,-187344.97277710307,298.7454699506477
12140,24.279999999997422,-223116.8265719954,-187341.86271856993,296.57700263440023
12150,24.29999999999741,-223208.9447360579,-187280.41439802648,297.85007974766114
12160,24.3199999999974,-223140.86026340164,-187341.29418057168,296.78095687135783
12170,24.33999999999739,-223393.1273532454,-187219.49987393396,299.8819525348123
12180,24.359999999997378,-223388.13174777664,-187129.25924648085,300.5886398486893
12190,24.379999999997366,-223266.98428683914,-187104.1332138637,299.79261535746684
12200,24.399999999997355,-223205.94291710935,-187106.7017829154,299.26528442685117
12210,24.419999999997344,-222890.84843468748,-187063.4989405353,297.01128333336806
12220,24.439999999997333,-223300.7227022656,-186986.0305870003,301.0513884308293
12230,24.459999999997322,-223347.66166710935,-187008.59423663653,301.25346153290525
12240,24.47999999999731,-223083.21244835935,-187218.1170889045,297.32419924962653
12250,24.4999999999973,-223700.74858117185,-187162.00766478258,302.90876897643733
12260,24.51999999999729,-223123.7353975781,-187255.18074528791,297.35287703402736
12270,24.539999999997278,-223654.14799523435,-187287.6529503056,301.4808384135103
12280,24.559999999997267,-223708.24110485637,-187283.6110003225,301.96278220516024
12290,24.579999999997256,-223675.74598766887,-187291.03379269544,301.631859887045
12300,24.599999999997245,-223523.57613762864,-187064.207044855,302.2507708960481
12310,24.619999999997233,-223626.88375481614,-187057.4330225517,303.1633555409696
12320,24.639999999997222,-223778.0453759099,-187056.74703076616,304.4221830849873
12330,24.65999999999721,-223394.95600396197,-186825.18604661972,303.16600193963905
12340,24.6799999999972,-223387.23285943072,-186856.18405554525,302.84500081500323
12350,24.69999999999719,-223420.8234356026,-186804.96559612744,303.5480737705638
12360,24.719999999997178,-223043.67035943072,-186817.00609656714,300.3216312542572
12370,24.739999999997167,-223155.16010552447,-186837.55693417182,301.07552129347664
12380,24.759999999997156,-223521.62983208697,-187012.12737677002,302.6663800481913
12390,24.779999999997145,-223017.70893364947,-186988.0295150337,298.68861284197374
12400,24.799999999997134,-223444.27241021197,-186958.30151324265,302.47130175067986
12410,24.819999999997123,-223394.52582818072,-187107.73651010077,300.8200722514964
12420,24.83999999999711,-223431.25776177447,-187265.49684456817,299.8167381737374
12430,24.8599999999971,-223401.11120212323,-187303.20800149516,299.2541928621378
12440,24.87999999999709,-223971.79723727948,-187203.03080815938,304.8156968876619
12450,24.89999999999708,-223587.51549899823,-187071.63799081265,302.7192296912869
12460,24.919999999997067,-223403.78600681073,-187006.0433998519,301.7398829320314
